      13.3331      -30.431370      13.5660
      13.3605      -30.432303      13.5662
      13.3880      -30.433274      13.5664
      13.4155      -30.434288      13.5666
      13.4430      -30.435346      13.5669
      13.4705      -30.436542      13.5673
      13.4980      -30.437825      13.5678
      13.5255      -30.439161      13.5684
      13.5530      -30.440544      13.5690
      13.5805      -30.441972      13.5697
      13.6080      -30.443439      13.5703
      13.6355      -30.444943      13.5711
      13.6630      -30.446479      13.5718
      13.6904      -30.448042      13.5726
      13.7179      -30.449627      13.5734
      13.7454      -30.451233      13.5743
      13.7729      -30.452855      13.5751
      13.8004      -30.454487      13.5760
      13.8279      -30.456128      13.5769
      13.8554      -30.457769      13.5777
      13.8829      -30.459410      13.5786
      13.9104      -30.461049      13.5795
      13.9379      -30.462674      13.5803
      13.9654      -30.464288      13.5812
      13.9929      -30.465886      13.5820
      14.0203      -30.467460      13.5828
      14.0478      -30.469009      13.5836
      14.0753      -30.470530      13.5844
      14.1028      -30.472014      13.5851
      14.1303      -30.473462      13.5858
      14.1578      -30.474869      13.5864
      14.1853      -30.476230      13.5870
      14.2128      -30.477541      13.5876
      14.2403      -30.478803      13.5881
      14.2678      -30.480017      13.5885
      14.2953      -30.481185      13.5889
      14.3228      -30.482309      13.5893
      14.3502      -30.483387      13.5896
      14.3777      -30.484425      13.5899
      14.4052      -30.485422      13.5901
      14.4327      -30.486380      13.5903
      14.4602      -30.487301      13.5905
      14.4877      -30.488186      13.5906
      14.5152      -30.489039      13.5907
      14.5427      -30.489858      13.5908
      14.5702      -30.490647      13.5908
      14.5977      -30.491405      13.5908
      14.6252      -30.492134      13.5908
      14.6526      -30.492838      13.5907
      14.6801      -30.493516      13.5906
      14.7076      -30.494171      13.5905
      14.7351      -30.494803      13.5904
      14.7626      -30.495414      13.5902
      14.7901      -30.496006      13.5901
      14.8176      -30.496581      13.5899
      14.8451      -30.497138      13.5897
      14.8726      -30.497682      13.5895
      14.9001      -30.498212      13.5892
      14.9276      -30.498732      13.5890
      14.9551      -30.499241      13.5887
      14.9825      -30.499742      13.5885
      15.0100      -30.500234      13.5882
      15.0375      -30.500722      13.5879
      15.0650      -30.501205      13.5877
      15.0925      -30.501685      13.5874
      15.1200      -30.502163      13.5871
